,Recipe ID,Ingredients,Ingredients_text,Ingredients_list,Vector
180,IND_08,"['400 g chicken curry', '1 chopped onion', '2-3 green chillies', '1 tsp red chilli powder', '1 tsp coriander powder', '1 tsp jeera', '1/4 tsp haldi', '80 g gongura leaves', '2 tbsp coriander leaves', '2 tbsp oil', '1 tbsp ginger-garlic paste', 'Salt, to taste']",g chicken curry chopped onion green chillies tsp red chilli powder tsp coriander powder tsp jeera tsp haldi g gongura leaves tbsp coriander leaves tbsp oil tbsp ginger garlic paste Salt taste,"['Powder', 'Salt', 'Oil', 'Onion', 'Coriander', 'Garlic', 'Ginger']","[0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
181,IND_09,"['For mutton:', '1 kg mutton', '2 tablespoon ghee (clarified butter)', '2 dalchini sticks (cinnamon)', '2 tez patta (bay leaves)', '2 large onions or 4 medium onions', '1/2 cup dhaniya (coriander)', '1 teaspoon haldi powder (turmeric)', '2 tablespoons red chilli powder', '2 tablespoons coriander powder', '1 1/2 teaspoons of ginger-garlic paste', '2 cups whisked curd', 'Salt (as per taste levels)', 'Water (as per requirement)', 'For preparing shaljam gosht:', '2 tablespoons of ghee', '5 shaljams (turnips)', '1 teaspoon of jeera (cumin seeds)', '2 tablespoons of chopped ginger', '4 green chilies', '3 elaichis (black cardamom)', '2 tablespoons of butter', 'Salt (as per taste levels)']",mutton kg mutton tablespoon ghee clarified butter dalchini sticks cinnamon tez patta bay leaves large onions medium onions cup dhaniya coriander teaspoon haldi powder turmeric tablespoons red chilli powder tablespoons coriander powder teaspoons ginger garlic paste cups whisked curd Salt taste levels Water requirement preparing shaljam gosht tablespoons ghee shaljams turnips teaspoon jeera cumin seeds tablespoons chopped ginger green chilies elaichis black cardamom tablespoons butter Salt taste levels,"['Powder', 'Salt', 'Butter', 'Onion', 'Coriander', 'Cinnamon', 'Garlic', 'Water', 'Cumin', 'Ginger']","[0 0 1 1 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
182,IND_10,"['4 tomatoes (medium-sized)', '5-6 dried chilies', '2 tablespoons chana dal (chickpea lentils)', '2 tablespoons urad dal (black lentils)', '1 teaspoon Sarson seeds (mustard seeds)', '1 teaspoon salt', '1 teaspoon jeera (cumin)', '16 methi seeds (fenugreek seeds)', '1 teaspoon hing (asafoetida)', '20 curry leaves', '1 teaspoon Imli juice (tamarind)', '1/2 teaspoon haldi (turmeric)', '3-4 cloves garlic', '2-3 tablespoons of water']",tomatoes medium sized dried chilies tablespoons chana dal chickpea lentils tablespoons urad dal black lentils teaspoon Sarson seeds mustard seeds teaspoon salt teaspoon jeera cumin methi seeds fenugreek seeds teaspoon hing asafoetida curry leaves teaspoon Imli juice tamarind teaspoon haldi turmeric cloves garlic tablespoons water,"['Salt', 'Mustard', 'Garlic', 'Water', 'Cumin']","[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
183,IND_11,"['250 Gram fresh okra (vendakkai), washed and chopped', '1 cup grated coconut', '1 gram onion', '2  tomatoes', '2  green chillies, slit', '1 tsp mustard seeds', '1 tsp urad dal (black gram)', '1 tsp cumin seeds', 'A pinch of asafoetida (hing)', '1/2 tsp turmeric powder', 'Curry leaves', 'Coriander leaves for garnish', 'Salt to taste', '2 tbsp cooking oil']",Gram fresh okra vendakkai washed chopped cup grated coconut gram onion   tomatoes   green chillies slit tsp mustard seeds tsp urad dal black gram tsp cumin seeds pinch asafoetida hing tsp turmeric powder Curry leaves Coriander leaves garnish Salt taste tbsp cooking oil,"['Powder', 'Salt', 'Oil', 'Onion', 'Coriander', 'Mustard', 'Gram', 'Cumin']","[0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
184,IND_12,"['For Marination:', '2 Cups boiled chole/chickpeas', '1.5 Cups dahi/yoghurt', '2 Tbsp ginger-garlic paste', '1 Tbsp methi/fenugreek seeds', '2.5  garam masala', '1.5 Tbsp haldi/turmeric powder', '1.5 Tbsp dhaniya/coriander powder', '2 tsp red chilli powder', '1 tsp chaat masala', 'For Tikka Gravy:', 'Oil/Butter (as per your preference)', '2 roughly chopped Tomatoes', '2 Tbsp sugar', '3 roughly chopped onions', '5-10 soaked   cashews', '2 Tbsp ginger-garlic paste', 'Solid spices – cloves, bay leaves, star anise', '1 Tbsp jeera/cumin powder', '1 Tbsp garam masala', '1.5 Tbsp haldi/turmeric powder', '1 tsp dhaniya/coriander powder', 'Red Chilli powder (as per spice levels)', 'Salt', '1 Cup heavy cream']",Marination Cups boiled chole chickpeas Cups dahi yoghurt Tbsp ginger garlic paste Tbsp methi fenugreek seeds   garam masala Tbsp haldi turmeric powder Tbsp dhaniya coriander powder tsp red chilli powder tsp chaat masala Tikka Gravy Oil Butter preference roughly chopped Tomatoes Tbsp sugar roughly chopped onions soaked    cashews Tbsp ginger garlic paste Solid spices cloves bay leaves star anise Tbsp jeera cumin powder Tbsp garam masala Tbsp haldi turmeric powder tsp dhaniya coriander powder Red Chilli powder spice levels Salt Cup heavy cream,"['Sugar', 'Powder', 'Salt', 'Butter', 'Oil', 'Onion', 'Coriander', 'Garlic', 'Cumin', 'Ginger']","[0 1 1 1 0 0 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
185,IND_13,"['1 Cup idli rice', '1/2 cup urad dal', '1/2 tsp fenugreek seeds', 'Salt, to taste', '1/2 cup palak, chopped', '1/2 cup paneer, grated', '1/2  onion', '1  small green chilli, finely chopped', '1/2 tsp ginger, grated', 'Oil, as required']",Cup idli rice cup urad dal tsp fenugreek seeds Salt taste cup palak chopped cup paneer grated   onion   small green chilli finely chopped tsp ginger grated Oil required,"['Salt', 'Oil', 'Onion', 'Ginger']","[0 0 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
186,IND_14,"['1 Cup besan (gram flour)', '2 cups yogurt', '4 cups water', '1 tsp cumin seeds', '1/2 tsp fenugreek seeds', '1/4 tsp asafoetida', '1 tsp turmeric powder', '1 tsp red chili powder (adjust to taste)', 'Salt to taste', '1 cup pakoras (onion besan fritters)', 'For Tadka (Tempering):', '2 tbsp ghee (clarified butter)', '1 tsp mustard seeds', '1 tsp cumin seeds', '2 dried red chilies']",Cup besan gram flour cups yogurt cups water tsp cumin seeds tsp fenugreek seeds tsp asafoetida tsp turmeric powder tsp red chili powder adjust taste Salt taste cup pakoras onion besan fritters Tadka Tempering tbsp ghee clarified butter tsp mustard seeds tsp cumin seeds dried red chilies,"['Powder', 'Salt', 'Butter', 'Onion', 'Mustard', 'Gram', 'Water', 'Cumin']","[0 0 1 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
187,IND_15,"['1 Cup urad dal', '1  onion, finely chopped', '2  tomatoes, chopped', '2  green chilies, finely chopped', '1 tsp cumin seeds', '1/2 tsp turmeric powder', '1/2 tsp red chili powder', '1 tsp garam masala', 'Salt to taste', '2 tbsp oil or ghee', 'Fresh coriander leaves for garnish', '1 tsp lemon juice']",Cup urad dal   onion finely chopped   tomatoes chopped   green chilies finely chopped tsp cumin seeds tsp turmeric powder tsp red chili powder tsp garam masala Salt taste tbsp oil ghee Fresh coriander leaves garnish tsp lemon juice,"['Powder', 'Salt', 'Oil', 'Onion', 'Tomato', 'Coriander', 'Cumin']","[0 0 1 1 0 0 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
188,IND_16,"['1 Cup Mix of chana, green moong and toovar dal', '1 tsp Turmeric powder', '3-4  Green chilli, slited', 'To taste Salt', '2 Tbsp Onion, chopped', '1/2 tsp Ginger, chopped', '1/2 tsp Garlic, chopped', '1 tsp Cumin seeds', '2  Whole red chillies-', '1 tsp Hing', '1/2 tsp Garam masala powder', '1 Tbsp Mustard oil', '1 tsp Ghee', 'Freshly chopped coriander  - to garnish']",Cup Mix chana green moong toovar dal tsp Turmeric powder   Green chilli slited taste Salt Tbsp Onion chopped tsp Ginger chopped tsp Garlic chopped tsp Cumin seeds   red chillies- tsp Hing tsp Garam masala powder Tbsp Mustard oil tsp Ghee Freshly chopped coriander   garnish,"['Powder', 'Salt', 'Oil', 'Onion', 'Coriander', 'Mustard', 'Garlic', 'Cumin', 'Ginger']","[0 0 1 1 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
189,IND_17,"['300 gms Carrot Skin Peel', '300  Beetroot Skin Peel', '125  Mava', '125  Sugar', '25  Desi Ghee', '15  Cashewnuts', '1  Cardamom Powder', '10  Raisin', '7  Almond Flakes', '50  Milk']",gms Carrot Skin Peel   Beetroot Skin Peel   Mava   Sugar   Desi Ghee   Cashewnuts   Cardamom Powder   Raisin   Almond Flakes   Milk,"['Sugar', 'Powder', 'Milk', 'Carrot']","[0 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
190,IND_18,"['200 gms Multi grain', '150 gram Jaggery', 'A pinch of Green cardamom powder', '20 gram Ghee', 'For garnish  Dry Fruits']",gms Multi grain gram Jaggery pinch Green cardamom powder gram Ghee garnish   Dry Fruits,"['Powder', 'Gram']","[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
191,IND_19,"['20 gms Cashew', '20 gram Almonds', '20 gram Pistachio', '400 gram Paneer', '180 gram Full Fat Milk', '1 medium spoon   Green Cardamom Powder', '171 gram Sweet Condensed Milk', 'For Garnish', '6 gram Pistachio', '10 gram Almonds']",gms Cashew gram Almonds gram Pistachio gram Paneer gram Fat Milk medium spoon    Green Cardamom Powder gram Sweet Condensed Milk Garnish gram Pistachio gram Almonds,"['Powder', 'Milk', 'Gram']","[0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
192,IND_20,"['For the mutton:', '350 gram mutton', '1 tsp ginger, chopped', '1 tsp garlic, chopped', '1/2 tsp haldi', '1  green chill, chopped', '1/4 cup shallots', '8-10 curry leaves', 'Water, as required', 'Salt, to taste', 'For the curry:', '2-3 tbsp coconut oil', '1 tsp red chilli powder', '¾  cup sliced onions', '1 tsp grated ginger', '3-4  garlic cloves, chopped', '8-10 curry leaves', '¼  cup tomatoes', '1 tbsp fresh coconut, sliced']",mutton gram mutton tsp ginger chopped tsp garlic chopped tsp haldi   green chill chopped cup shallots curry leaves Water required Salt taste curry tbsp coconut oil tsp red chilli powder ¾   cup sliced onions tsp grated ginger   garlic cloves chopped curry leaves ¼   cup tomatoes tbsp fresh coconut sliced,"['Powder', 'Salt', 'Oil', 'Onion', 'Tomato', 'Gram', 'Garlic', 'Water', 'Ginger']","[0 0 1 1 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
